date,family,method,ticker,weight
2021-12-01,Equity,Minimum Variance,ABT,0.07819209402001032
2021-12-01,Equity,Minimum Variance,ADBE,0.0
2021-12-01,Equity,Minimum Variance,AEP,0.05644006876760099
2021-12-01,Equity,Minimum Variance,AMD,0.02559013244351592
2021-12-01,Equity,Minimum Variance,AMGN,6.588794148965949e-19
2021-12-01,Equity,Minimum Variance,AMT,0.0
2021-12-01,Equity,Minimum Variance,BA,0.0
2021-12-01,Equity,Minimum Variance,CAT,0.0
2021-12-01,Equity,Minimum Variance,CCI,0.0004551983134881245
2021-12-01,Equity,Minimum Variance,CMCSA,0.0
2021-12-01,Equity,Minimum Variance,COP,0.011927687175722798
2021-12-01,Equity,Minimum Variance,CVX,0.014377007298398099
2021-12-01,Equity,Minimum Variance,D,1.3438665906363756e-18
2021-12-01,Equity,Minimum Variance,DD,1.532047433161751e-19
2021-12-01,Equity,Minimum Variance,DIS,0.004961321511616831
2021-12-01,Equity,Minimum Variance,DOW,6.324614325138973e-20
2021-12-01,Equity,Minimum Variance,DUK,0.0655678644080011
2021-12-01,Equity,Minimum Variance,EA,0.06809987460571289
2021-12-01,Equity,Minimum Variance,GE,0.0
2021-12-01,Equity,Minimum Variance,GILD,0.039349700497709646
2021-12-01,Equity,Minimum Variance,GS,0.05158082074237508
2021-12-01,Equity,Minimum Variance,INTC,0.0065069251526101044
2021-12-01,Equity,Minimum Variance,KO,0.03283843623917403
2021-12-01,Equity,Minimum Variance,MMM,0.06330133933673149
2021-12-01,Equity,Minimum Variance,MRK,0.03319023058778987
2021-12-01,Equity,Minimum Variance,MS,0.0
2021-12-01,Equity,Minimum Variance,NEE,3.5839692558448896e-18
2021-12-01,Equity,Minimum Variance,NEM,0.014434698748810178
2021-12-01,Equity,Minimum Variance,NKE,0.0008005032331633307
2021-12-01,Equity,Minimum Variance,NUE,3.479450996667332e-19
2021-12-01,Equity,Minimum Variance,NVDA,0.0
2021-12-01,Equity,Minimum Variance,O,0.0041061421516157
2021-12-01,Equity,Minimum Variance,OXY,0.0
2021-12-01,Equity,Minimum Variance,PLD,2.685234322599784e-18
2021-12-01,Equity,Minimum Variance,PSA,0.1270819656339181
2021-12-01,Equity,Minimum Variance,QCOM,0.0
2021-12-01,Equity,Minimum Variance,SBUX,0.01192311978902983
2021-12-01,Equity,Minimum Variance,SHW,0.027325821105545524
2021-12-01,Equity,Minimum Variance,SLB,0.0
2021-12-01,Equity,Minimum Variance,SO,0.008570818673368693
2021-12-01,Equity,Minimum Variance,T,0.08829433139054736
2021-12-01,Equity,Minimum Variance,TMUS,0.0
2021-12-01,Equity,Minimum Variance,TTWO,0.02157377886958586
2021-12-01,Equity,Minimum Variance,UPS,0.0004070912316900513
2021-12-01,Equity,Minimum Variance,USB,3.2751283656306754e-18
2021-12-01,Equity,Minimum Variance,V,1.2468482776665136e-20
2021-12-01,Equity,Minimum Variance,WFC,0.0
2021-12-01,Equity,Minimum Variance,WMT,0.11191164747727687
2021-12-01,Equity,Minimum Variance,XOM,0.0
2022-01-03,Equity,Minimum Variance,ABBV,0.021796019255846035
2022-01-03,Equity,Minimum Variance,ABT,0.06922269797463766
2022-01-03,Equity,Minimum Variance,ADBE,0.011226534710911923
2022-01-03,Equity,Minimum Variance,AEP,0.05578322150347932
2022-01-03,Equity,Minimum Variance,AMD,0.02253643886420599
2022-01-03,Equity,Minimum Variance,AMGN,0.0
2022-01-03,Equity,Minimum Variance,AMT,0.0
2022-01-03,Equity,Minimum Variance,BA,1.772009528055814e-18
2022-01-03,Equity,Minimum Variance,CAT,6.782037931966836e-19
2022-01-03,Equity,Minimum Variance,CCI,2.900976060907262e-18
2022-01-03,Equity,Minimum Variance,CMCSA,2.6878594325862207e-18
2022-01-03,Equity,Minimum Variance,COP,0.0
2022-01-03,Equity,Minimum Variance,CVX,0.018082114766231196
2022-01-03,Equity,Minimum Variance,D,0.0
2022-01-03,Equity,Minimum Variance,DD,3.278160739182266e-19
2022-01-03,Equity,Minimum Variance,DIS,0.024781547794612405
2022-01-03,Equity,Minimum Variance,DOW,5.416602844241512e-19
2022-01-03,Equity,Minimum Variance,DUK,0.07221299696686344
2022-01-03,Equity,Minimum Variance,EA,0.059770595626098405
2022-01-03,Equity,Minimum Variance,GE,8.464983016000032e-19
2022-01-03,Equity,Minimum Variance,GILD,0.06951103630606563
2022-01-03,Equity,Minimum Variance,GS,0.044654595468710576
2022-01-03,Equity,Minimum Variance,INTC,0.007758689375753478
2022-01-03,Equity,Minimum Variance,KO,0.024352440269841697
2022-01-03,Equity,Minimum Variance,MMM,0.07629999807927641
2022-01-03,Equity,Minimum Variance,MRK,0.04845436467163857
2022-01-03,Equity,Minimum Variance,MS,4.625536001527843e-19
2022-01-03,Equity,Minimum Variance,NEE,1.178406589086553e-18
2022-01-03,Equity,Minimum Variance,NEM,0.014043778472554348
2022-01-03,Equity,Minimum Variance,NKE,0.009152173863133172
2022-01-03,Equity,Minimum Variance,NUE,1.0154045445559614e-18
2022-01-03,Equity,Minimum Variance,NVDA,1.4164069056567858e-19
2022-01-03,Equity,Minimum Variance,O,0.006383690228589857
2022-01-03,Equity,Minimum Variance,OXY,0.003845893980576715
2022-01-03,Equity,Minimum Variance,PLD,3.2534326373473867e-19
2022-01-03,Equity,Minimum Variance,PSA,0.11450560753425502
2022-01-03,Equity,Minimum Variance,QCOM,4.123131851566784e-18
2022-01-03,Equity,Minimum Variance,SBUX,0.0
2022-01-03,Equity,Minimum Variance,SHW,0.007513931180029005
2022-01-03,Equity,Minimum Variance,SLB,1.4576952869098077e-18
2022-01-03,Equity,Minimum Variance,SO,0.008032079190769984
2022-01-03,Equity,Minimum Variance,T,0.07342964936104084
2022-01-03,Equity,Minimum Variance,TMUS,1.6832035402405427e-18
2022-01-03,Equity,Minimum Variance,TTWO,0.019374948071925104
2022-01-03,Equity,Minimum Variance,UPS,0.0034040842294094367
2022-01-03,Equity,Minimum Variance,USB,0.0
2022-01-03,Equity,Minimum Variance,V,3.0322216395104222e-19
2022-01-03,Equity,Minimum Variance,WFC,2.0082908550438224e-18
2022-01-03,Equity,Minimum Variance,WMT,0.11387087225354374
2022-01-03,Equity,Minimum Variance,XOM,4.454779146168737e-19
2022-02-01,Equity,Minimum Variance,ABBV,0.04750789634439215
2022-02-01,Equity,Minimum Variance,ABT,0.03583846891652414
2022-02-01,Equity,Minimum Variance,ADBE,0.006713638019748315
2022-02-01,Equity,Minimum Variance,AEP,0.0352327925918924
2022-02-01,Equity,Minimum Variance,AMD,0.00868250072879036
2022-02-01,Equity,Minimum Variance,AMGN,2.4117130305736743e-18
2022-02-01,Equity,Minimum Variance,AMT,2.180973510135601e-19
2022-02-01,Equity,Minimum Variance,BA,0.0
2022-02-01,Equity,Minimum Variance,CAT,0.016433239313432074
2022-02-01,Equity,Minimum Variance,CCI,5.342387990708235e-19
2022-02-01,Equity,Minimum Variance,CMCSA,0.0
2022-02-01,Equity,Minimum Variance,COP,0.0
2022-02-01,Equity,Minimum Variance,CVX,0.0762954134087376
2022-02-01,Equity,Minimum Variance,D,0.0
2022-02-01,Equity,Minimum Variance,DD,4.54252825791632e-19
2022-02-01,Equity,Minimum Variance,DIS,0.014686830011786537
2022-02-01,Equity,Minimum Variance,DOW,3.679360474197098e-18
2022-02-01,Equity,Minimum Variance,DUK,0.0555707734415995
2022-02-01,Equity,Minimum Variance,EA,0.06327335266483429
2022-02-01,Equity,Minimum Variance,GE,1.1681807204288239e-18
2022-02-01,Equity,Minimum Variance,GILD,0.06832957443837265
2022-02-01,Equity,Minimum Variance,GS,0.002375617865181388
2022-02-01,Equity,Minimum Variance,INTC,0.013729127845226476
2022-02-01,Equity,Minimum Variance,KO,0.029329016987719888
2022-02-01,Equity,Minimum Variance,MMM,0.01735123002188751
2022-02-01,Equity,Minimum Variance,MRK,0.06284376524019412
2022-02-01,Equity,Minimum Variance,MS,0.02132063771806433
2022-02-01,Equity,Minimum Variance,NEE,7.618695443908394e-19
2022-02-01,Equity,Minimum Variance,NEM,0.012812710905349385
2022-02-01,Equity,Minimum Variance,NKE,0.017390317326778246
2022-02-01,Equity,Minimum Variance,NUE,0.0
2022-02-01,Equity,Minimum Variance,NVDA,0.0
2022-02-01,Equity,Minimum Variance,O,0.00807814351502891
2022-02-01,Equity,Minimum Variance,OXY,0.0
2022-02-01,Equity,Minimum Variance,PLD,2.5901939086360133e-18
2022-02-01,Equity,Minimum Variance,PSA,0.10470787769701993
2022-02-01,Equity,Minimum Variance,QCOM,9.426738920618612e-19
2022-02-01,Equity,Minimum Variance,SBUX,0.02447547916522049
2022-02-01,Equity,Minimum Variance,SHW,0.01138727556654597
2022-02-01,Equity,Minimum Variance,SLB,0.0
2022-02-01,Equity,Minimum Variance,SO,0.10871667976951163
2022-02-01,Equity,Minimum Variance,T,0.009097312680403228
2022-02-01,Equity,Minimum Variance,TMUS,0.0
2022-02-01,Equity,Minimum Variance,TTWO,0.03134228945578041
2022-02-01,Equity,Minimum Variance,UPS,0.002397839005881056
2022-02-01,Equity,Minimum Variance,USB,0.0
2022-02-01,Equity,Minimum Variance,V,0.0
2022-02-01,Equity,Minimum Variance,WFC,0.0
2022-02-01,Equity,Minimum Variance,WMT,0.09408019935409699
2022-02-01,Equity,Minimum Variance,XOM,1.3539126516665517e-18
2022-03-01,Equity,Minimum Variance,ABBV,0.03451030045228667
2022-03-01,Equity,Minimum Variance,ABT,0.01289317673671892
2022-03-01,Equity,Minimum Variance,ADBE,0.010172101492204011
2022-03-01,Equity,Minimum Variance,AEP,0.04156224216700316
2022-03-01,Equity,Minimum Variance,AMD,5.260991008878904e-18
2022-03-01,Equity,Minimum Variance,AMGN,0.0
2022-03-01,Equity,Minimum Variance,AMT,0.0
2022-03-01,Equity,Minimum Variance,BA,0.0
2022-03-01,Equity,Minimum Variance,CAT,0.013200481029550105
2022-03-01,Equity,Minimum Variance,CCI,0.0
2022-03-01,Equity,Minimum Variance,CMCSA,6.863423000665431e-19
2022-03-01,Equity,Minimum Variance,COP,0.0
2022-03-01,Equity,Minimum Variance,CVX,0.05852741023725548
2022-03-01,Equity,Minimum Variance,D,0.0
2022-03-01,Equity,Minimum Variance,DD,1.6460593062750046e-18
2022-03-01,Equity,Minimum Variance,DIS,0.0678153863924025
2022-03-01,Equity,Minimum Variance,DOW,2.919936897701199e-18
2022-03-01,Equity,Minimum Variance,DUK,0.003814691191024763
2022-03-01,Equity,Minimum Variance,EA,0.06825754453760134
2022-03-01,Equity,Minimum Variance,GE,2.2872482056469816e-18
2022-03-01,Equity,Minimum Variance,GILD,0.14104364037314215
2022-03-01,Equity,Minimum Variance,GS,0.0011993913732886753
2022-03-01,Equity,Minimum Variance,INTC,1.1439034443200374e-05
2022-03-01,Equity,Minimum Variance,KO,0.08959556511340454
2022-03-01,Equity,Minimum Variance,MMM,8.892263700977979e-19
2022-03-01,Equity,Minimum Variance,MRK,0.04738962463972878
2022-03-01,Equity,Minimum Variance,MS,0.0110263218710086
2022-03-01,Equity,Minimum Variance,NEE,1.908331524360266e-18
2022-03-01,Equity,Minimum Variance,NEM,0.021579797537452577
2022-03-01,Equity,Minimum Variance,NKE,0.02210883323530306
2022-03-01,Equity,Minimum Variance,NUE,2.3481894464864365e-18
2022-03-01,Equity,Minimum Variance,NVDA,2.9441248612606507e-18
2022-03-01,Equity,Minimum Variance,O,0.005352818744174911
2022-03-01,Equity,Minimum Variance,OXY,0.004199569476370585
2022-03-01,Equity,Minimum Variance,PLD,4.746071277646515e-18
2022-03-01,Equity,Minimum Variance,PSA,0.06967074469070632
2022-03-01,Equity,Minimum Variance,QCOM,2.036961538002121e-18
2022-03-01,Equity,Minimum Variance,SBUX,4.350049996037304e-18
2022-03-01,Equity,Minimum Variance,SHW,2.76915182195684e-18
2022-03-01,Equity,Minimum Variance,SLB,1.7640085799928005e-18
2022-03-01,Equity,Minimum Variance,SO,0.09240073864392365
2022-03-01,Equity,Minimum Variance,T,0.0
2022-03-01,Equity,Minimum Variance,TMUS,3.6969558357579866e-18
2022-03-01,Equity,Minimum Variance,TTWO,0.04038551708583383
2022-03-01,Equity,Minimum Variance,UPS,0.011864452314832978
2022-03-01,Equity,Minimum Variance,USB,1.2548815909986183e-18
2022-03-01,Equity,Minimum Variance,V,0.0
2022-03-01,Equity,Minimum Variance,WFC,0.0
2022-03-01,Equity,Minimum Variance,WMT,0.13141821163033907
2022-03-01,Equity,Minimum Variance,XOM,2.0279389257830116e-18
2022-04-01,Equity,Minimum Variance,ABBV,0.04551920341436346
2022-04-01,Equity,Minimum Variance,ABT,1.8151579017968544e-18
2022-04-01,Equity,Minimum Variance,ADBE,0.010621954256158314
2022-04-01,Equity,Minimum Variance,AEP,0.011953546420091665
2022-04-01,Equity,Minimum Variance,AMD,0.002814736350675148
2022-04-01,Equity,Minimum Variance,AMGN,3.2277188352818413e-19
2022-04-01,Equity,Minimum Variance,AMT,0.0
2022-04-01,Equity,Minimum Variance,BA,0.0
2022-04-01,Equity,Minimum Variance,CAT,0.028040959221478985
2022-04-01,Equity,Minimum Variance,CCI,5.465263713290729e-18
2022-04-01,Equity,Minimum Variance,CMCSA,0.0
2022-04-01,Equity,Minimum Variance,COP,3.131141292824919e-18
2022-04-01,Equity,Minimum Variance,CVX,0.08616004977397845
2022-04-01,Equity,Minimum Variance,D,0.0
2022-04-01,Equity,Minimum Variance,DD,0.0
2022-04-01,Equity,Minimum Variance,DIS,0.04941002367778621
2022-04-01,Equity,Minimum Variance,DOW,4.230196377845189e-18
2022-04-01,Equity,Minimum Variance,DUK,0.012404709689721724
2022-04-01,Equity,Minimum Variance,EA,0.074773907446567
2022-04-01,Equity,Minimum Variance,GE,0.0
2022-04-01,Equity,Minimum Variance,GILD,0.14200612640217494
2022-04-01,Equity,Minimum Variance,GS,6.555006399311624e-19
2022-04-01,Equity,Minimum Variance,INTC,0.0014249564948468454
2022-04-01,Equity,Minimum Variance,KO,0.08691673358993102
2022-04-01,Equity,Minimum Variance,MMM,3.100174154523643e-18
2022-04-01,Equity,Minimum Variance,MRK,0.05112599653512117
2022-04-01,Equity,Minimum Variance,MS,0.0
2022-04-01,Equity,Minimum Variance,NEE,0.018653682551598563
2022-04-01,Equity,Minimum Variance,NEM,0.03480920116360754
2022-04-01,Equity,Minimum Variance,NKE,0.013162921853525281
2022-04-01,Equity,Minimum Variance,NUE,0.0
2022-04-01,Equity,Minimum Variance,NVDA,0.0
2022-04-01,Equity,Minimum Variance,O,0.00832849479657237
2022-04-01,Equity,Minimum Variance,OXY,0.0
2022-04-01,Equity,Minimum Variance,PLD,2.2584192840303005e-18
2022-04-01,Equity,Minimum Variance,PSA,0.04821147566343082
2022-04-01,Equity,Minimum Variance,QCOM,2.802876844496301e-18
2022-04-01,Equity,Minimum Variance,SBUX,4.724656315460393e-18
2022-04-01,Equity,Minimum Variance,SHW,0.008660945251313296
2022-04-01,Equity,Minimum Variance,SLB,3.78587097225047e-18
2022-04-01,Equity,Minimum Variance,SO,0.1002387432347003
2022-04-01,Equity,Minimum Variance,T,0.0
2022-04-01,Equity,Minimum Variance,TMUS,0.01494631413873192
2022-04-01,Equity,Minimum Variance,TTWO,0.03344222551481089
2022-04-01,Equity,Minimum Variance,UPS,1.1343321972988567e-18
2022-04-01,Equity,Minimum Variance,USB,0.0
2022-04-01,Equity,Minimum Variance,V,9.689775319490464e-19
2022-04-01,Equity,Minimum Variance,WFC,1.0181590051194674e-18
2022-04-01,Equity,Minimum Variance,WMT,0.11637309255881391
2022-04-01,Equity,Minimum Variance,XOM,0.0
2022-05-02,Equity,Minimum Variance,ABBV,0.018815073401255742
2022-05-02,Equity,Minimum Variance,ABT,0.0
2022-05-02,Equity,Minimum Variance,ADBE,0.01633934243666134
2022-05-02,Equity,Minimum Variance,AEP,2.7690711305034147e-18
2022-05-02,Equity,Minimum Variance,AMD,0.0
2022-05-02,Equity,Minimum Variance,AMGN,0.008951536907563838
2022-05-02,Equity,Minimum Variance,AMT,3.5302609150743875e-18
2022-05-02,Equity,Minimum Variance,BA,5.845076357508385e-18
2022-05-02,Equity,Minimum Variance,CAT,0.04311003956335599
2022-05-02,Equity,Minimum Variance,CCI,2.719222218316668e-19
2022-05-02,Equity,Minimum Variance,CMCSA,4.815971616885053e-18
2022-05-02,Equity,Minimum Variance,COP,0.0
2022-05-02,Equity,Minimum Variance,CVX,0.06458452727312566
2022-05-02,Equity,Minimum Variance,D,2.475026438227389e-18
2022-05-02,Equity,Minimum Variance,DD,1.277254790473679e-18
2022-05-02,Equity,Minimum Variance,DIS,0.03937687899101936
2022-05-02,Equity,Minimum Variance,DOW,0.0
2022-05-02,Equity,Minimum Variance,DUK,0.09004267319312716
2022-05-02,Equity,Minimum Variance,EA,0.0941917189712224
2022-05-02,Equity,Minimum Variance,GE,0.0
2022-05-02,Equity,Minimum Variance,GILD,0.12895392643867906
2022-05-02,Equity,Minimum Variance,GS,0.0
2022-05-02,Equity,Minimum Variance,INTC,0.0
2022-05-02,Equity,Minimum Variance,KO,0.11073106084402579
2022-05-02,Equity,Minimum Variance,MMM,0.0
2022-05-02,Equity,Minimum Variance,MRK,0.055245377188698826
2022-05-02,Equity,Minimum Variance,MS,9.36546484798746e-18
2022-05-02,Equity,Minimum Variance,NEE,7.859342782761201e-19
2022-05-02,Equity,Minimum Variance,NEM,0.04800729615783185
2022-05-02,Equity,Minimum Variance,NKE,6.568600528302522e-19
2022-05-02,Equity,Minimum Variance,NUE,0.0
2022-05-02,Equity,Minimum Variance,NVDA,2.5230263066262156e-18
2022-05-02,Equity,Minimum Variance,O,0.0
2022-05-02,Equity,Minimum Variance,OXY,8.17722296048834e-18
2022-05-02,Equity,Minimum Variance,PLD,8.284853058984068e-19
2022-05-02,Equity,Minimum Variance,PSA,2.3517453228353604e-18
2022-05-02,Equity,Minimum Variance,QCOM,2.909790296756564e-18
2022-05-02,Equity,Minimum Variance,SBUX,1.087667770902981e-18
2022-05-02,Equity,Minimum Variance,SHW,0.0681695898969254
2022-05-02,Equity,Minimum Variance,SLB,0.0
2022-05-02,Equity,Minimum Variance,SO,0.06722231818538571
2022-05-02,Equity,Minimum Variance,T,2.265132175076262e-18
2022-05-02,Equity,Minimum Variance,TMUS,2.331812742444482e-18
2022-05-02,Equity,Minimum Variance,TTWO,0.038624997637134506
2022-05-02,Equity,Minimum Variance,UPS,0.0
2022-05-02,Equity,Minimum Variance,USB,0.0
2022-05-02,Equity,Minimum Variance,V,0.0
2022-05-02,Equity,Minimum Variance,WFC,0.0
2022-05-02,Equity,Minimum Variance,WMT,0.10763364291398735
2022-05-02,Equity,Minimum Variance,XOM,3.741388321063595e-18
2022-06-01,Equity,Minimum Variance,ABBV,0.0672129423391889
2022-06-01,Equity,Minimum Variance,ABT,5.98612479549537e-18
2022-06-01,Equity,Minimum Variance,ADBE,0.00469016085087145
2022-06-01,Equity,Minimum Variance,AEP,6.12557780741225e-18
2022-06-01,Equity,Minimum Variance,AMD,2.2279311256578144e-18
2022-06-01,Equity,Minimum Variance,AMGN,0.034588651714470495
2022-06-01,Equity,Minimum Variance,AMT,2.800780299416727e-18
2022-06-01,Equity,Minimum Variance,BA,0.0
2022-06-01,Equity,Minimum Variance,CAT,0.018093744652513215
2022-06-01,Equity,Minimum Variance,CCI,1.8373304914967285e-18
2022-06-01,Equity,Minimum Variance,CMCSA,0.0
2022-06-01,Equity,Minimum Variance,COP,2.5054750760281104e-18
2022-06-01,Equity,Minimum Variance,CVX,0.03616973500938379
2022-06-01,Equity,Minimum Variance,D,4.611094203971957e-18
2022-06-01,Equity,Minimum Variance,DD,3.5224246156791635e-18
2022-06-01,Equity,Minimum Variance,DIS,0.05795010552301575
2022-06-01,Equity,Minimum Variance,DOW,4.2953162663576575e-19
2022-06-01,Equity,Minimum Variance,DUK,0.16958334202975775
2022-06-01,Equity,Minimum Variance,EA,0.09250393609560711
2022-06-01,Equity,Minimum Variance,GE,1.2342470896060372e-18
2022-06-01,Equity,Minimum Variance,GILD,0.17027123341987632
2022-06-01,Equity,Minimum Variance,GS,0.0
2022-06-01,Equity,Minimum Variance,INTC,0.0030995239874189087
2022-06-01,Equity,Minimum Variance,KO,6.9311184638673535e-18
2022-06-01,Equity,Minimum Variance,MMM,3.1510536650663523e-18
2022-06-01,Equity,Minimum Variance,MRK,0.07333855567635367
2022-06-01,Equity,Minimum Variance,MS,0.0
2022-06-01,Equity,Minimum Variance,NEE,3.811171156278273e-18
2022-06-01,Equity,Minimum Variance,NEM,0.06282291476221047
2022-06-01,Equity,Minimum Variance,NKE,0.0
2022-06-01,Equity,Minimum Variance,NUE,5.6592475976646345e-18
2022-06-01,Equity,Minimum Variance,NVDA,0.0
2022-06-01,Equity,Minimum Variance,O,4.655666110298165e-18
2022-06-01,Equity,Minimum Variance,OXY,0.0
2022-06-01,Equity,Minimum Variance,PLD,0.0
2022-06-01,Equity,Minimum Variance,PSA,0.0
2022-06-01,Equity,Minimum Variance,QCOM,0.0
2022-06-01,Equity,Minimum Variance,SBUX,5.3499588884271374e-18
2022-06-01,Equity,Minimum Variance,SHW,0.0529200796179463
2022-06-01,Equity,Minimum Variance,SLB,0.0
2022-06-01,Equity,Minimum Variance,SO,0.045028336555130624
2022-06-01,Equity,Minimum Variance,T,0.0
2022-06-01,Equity,Minimum Variance,TMUS,0.0
2022-06-01,Equity,Minimum Variance,TTWO,0.026292316524833714
2022-06-01,Equity,Minimum Variance,UPS,4.6690994911885295e-18
2022-06-01,Equity,Minimum Variance,USB,0.0
2022-06-01,Equity,Minimum Variance,V,3.868399734053856e-19
2022-06-01,Equity,Minimum Variance,WFC,5.699263519116614e-19
2022-06-01,Equity,Minimum Variance,WMT,0.08543442124142164
2022-06-01,Equity,Minimum Variance,XOM,8.694746561113091e-19
2022-07-01,Equity,Minimum Variance,ABBV,0.04341874727262041
2022-07-01,Equity,Minimum Variance,ABT,6.724004018450505e-18
2022-07-01,Equity,Minimum Variance,ADBE,4.463255274891419e-19
2022-07-01,Equity,Minimum Variance,AEP,0.0
2022-07-01,Equity,Minimum Variance,AMD,7.20578434823753e-19
2022-07-01,Equity,Minimum Variance,AMGN,0.06978069927916852
2022-07-01,Equity,Minimum Variance,AMT,8.290781000029485e-19
2022-07-01,Equity,Minimum Variance,BA,3.8688726369716406e-18
2022-07-01,Equity,Minimum Variance,CAT,0.008208191276772803
2022-07-01,Equity,Minimum Variance,CCI,2.4011994066497536e-19
2022-07-01,Equity,Minimum Variance,CMCSA,0.0
2022-07-01,Equity,Minimum Variance,COP,6.045908553265784e-19
2022-07-01,Equity,Minimum Variance,CVX,0.04728102948426051
2022-07-01,Equity,Minimum Variance,D,0.0
